date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:26	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2281c939fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons.ttf?5510888	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons90c6.ttf	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
22:19:28	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%22a0a232fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons.svg?5510888	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons90c6.svg	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
22:19:31	50010/50010	---M--	200	added ('OK')	image/jpeg	etag:%22f56ee1c6ceb2d21:0%22	https://www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/11/Access-Control-Systems_1.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/11/Access-Control-Systems_1.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/proximity-reader.aspx)
22:19:34	25387/25387	---M--	200	added ('OK')	image/jpeg	etag:%228020ef4128bfd21:0%22	https://www.allcooper.com/portals/0/Proximity-Reader.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/portals/0/Proximity-Reader.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/proximity-reader.aspx)
22:19:37	53834/53834	---M--	200	added ('OK')	image/jpeg	etag:%22688bd8be29bfd21:0%22	https://www.allcooper.com/portals/0/Fingerprint-Scanner.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/portals/0/Fingerprint-Scanner.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/biometric-security-systems/biometric-fingerprint-scanner.aspx)
22:19:39	48809/48809	---M--	200	added ('OK')	image/jpeg	etag:%22a75f7d830bfd21:0%22	https://www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/27/Video-Entry-Banner.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/27/Video-Entry-Banner.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/video-entry-systems.aspx)
22:19:40	21999/21999	---M--	200	added ('OK')	image/jpeg	etag:%22974dc18d31bfd21:0%22	https://www.allcooper.com/portals/0/Video-Entry-System.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/portals/0/Video-Entry-System.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/video-entry-systems.aspx)
22:19:43	18276/18276	---M--	200	added ('OK')	image/jpeg	etag:%22621ecfa85abfd21:0%22	https://www.allcooper.com/portals/0/Door-Entry-System.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/portals/0/Door-Entry-System.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/video-entry-systems/door-entry-camera.aspx)
22:19:47	45670/45670	---M--	200	added ('OK')	image/jpeg	etag:%228633b3aad0b2d21:0%22	https://www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/11/Audio-Door-Entry-Systems.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/11/Audio-Door-Entry-Systems.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/audio-entry-systems.aspx)
22:19:49	216/216	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Nov%202018%2016:49:49%20GMT	https://www.allcooper.com/Business-Security-Systems/Access-Control-Systems/Video-Entry-Systems	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Business-Security-Systems/Access-Control-Systems/Video-Entry-Systems.72.delayed	(from https://www.allcooper.com/business-security-systems/access-control-systems/audio-entry-systems.aspx)
22:19:52	35675/35675	---M--	200	added ('OK')	image/jpeg	etag:%22e01f38f232bfd21:0%22	https://www.allcooper.com/portals/0/Entry-System.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/portals/0/Entry-System.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/audio-entry-systems.aspx)
22:19:55	70569/70569	---M--	200	added ('OK')	image/jpeg	etag:%22ba225c8b5bbfd21:0%22	https://www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/27/Intercom-Banner.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/0/LayerGallery/uploads/2017/4/27/Intercom-Banner.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/audio-entry-systems/intercom-systems.aspx)
22:19:56	29938/29938	---M--	200	added ('OK')	image/jpeg	etag:%22b784be565bbfd21:0%22	https://www.allcooper.com/portals/0/Door-Intercom.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/portals/0/Door-Intercom.jpg	(from https://www.allcooper.com/business-security-systems/access-control-systems/audio-entry-systems/intercom-systems.aspx)
22:19:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:49:58%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.eot	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.76.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:01%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.eot?	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.77d41d.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:07%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.woff	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.78.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:12%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.ttf	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.79.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:17%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.svg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.7a.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:32%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.eot	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.7b.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:38%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.eot?	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.7cd41d.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:43%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.woff	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.7d.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:47%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.ttf	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.7e.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:50%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.svg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.7f.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:20:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:50:58%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/images/tab-left-active-bg.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/images/tab-left-active-bg.80.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:03	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:51:03%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/images/tab-right-active-bg.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/images/tab-right-active-bg.81.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:18	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.eot?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.eot	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:19	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.eot?	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfontd41d.eot	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:20	65452/65452	---M--	200	added ('OK')	font/x-woff	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.woff?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.woff	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:25	112160/112160	---M--	200	added ('OK')	application/octet-stream	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.ttf?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.ttf	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:27	287007/287007	---M--	200	added ('OK')	image/svg+xml	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.svg?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.svg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
22:21:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2016:51:29%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/css/owl.video.play.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/css/owl.video.play.87.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/css/owl.carousel.css)
22:21:29	348/348	---M--	200	added ('OK')	image/png	etag:%22ba254fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_left2.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/images/arrow_left2.png	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
22:21:31	248947/248947	---M--	200	added ('OK')	image/jpeg	etag:%220e3a2e01587d21:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg3.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/TC%20Website/www.allcooper.com/Portals/_default/skins/allcooper/images/conc_bg3.jpg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/skin.css?cdv=56)
