date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:00:25	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2281c939fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons.ttf?5510888	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons90c6.ttf	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:26	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%22a0a232fbe8f3d21:0%22	https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons.svg?5510888	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/font/revicons90c6.svg	(from https://www.allcooper.com/DesktopModules/DNNGo_LayerGallery/Effects/Effect_01_SliderRevolution3D/Themes/defaultskin/Style.css?cdv=56)
02:00:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:28%20GMT	https://www.allcooper.com/DesktopModules/DNNGo_PowerForms/Effects/Effect_01_Responsive/Themes/Theme_Responsive_20070_Contact/images/calendar.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/DesktopModules/DNNGo_PowerForms/Effects/Effect_01_Responsive/Themes/Theme_Responsive_20070_Contact/images/calendar.73.delayed	(from https://www.allcooper.com/DesktopModules/DNNGo_PowerForms/Effects/Effect_01_Responsive/Themes/Theme_Responsive_20070_Contact/Style.css?cdv=56)
02:00:29	74983/74983	---M--	200	added ('OK')	image/jpeg	etag:%2219ac24cfb4dbd21:0%22	https://www.allcooper.com/Portals/0/LayerGallery/uploads/2017/6/2/Allcooper-Group-Signage.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/0/LayerGallery/uploads/2017/6/2/Allcooper-Group-Signage.jpg	(from https://www.allcooper.com/contact/offices.aspx)
02:00:30	13442/13442	---M--	200	added ('OK')	image/jpeg	etag:%22ceae1e6fa936d31:0%22	https://www.allcooper.com/portals/0/Gloucester-Office-300x300.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/portals/0/Gloucester-Office-300x300.jpg	(from https://www.allcooper.com/contact/offices.aspx)
02:00:32	16394/16394	---M--	200	added ('OK')	image/jpeg	etag:%22ceae1e6fa936d31:0%22	https://www.allcooper.com/portals/0/London-Office-300x300px.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/portals/0/London-Office-300x300px.jpg	(from https://www.allcooper.com/contact/offices.aspx)
02:00:33	16009/16009	---M--	200	added ('OK')	image/jpeg	etag:%2293efa77afe7fd31:0%22	https://www.allcooper.com/portals/0/Documents/Bromsgrove-Office.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/portals/0/Documents/Bromsgrove-Office.jpg	(from https://www.allcooper.com/contact/offices.aspx)
02:00:36	88575/88575	---M--	200	added ('OK')	image/jpeg	etag:%228d13f861aad41:0%22	https://www.allcooper.com/Portals/0/LayerGallery/uploads/2018/6/22/Support-Banner.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/0/LayerGallery/uploads/2018/6/22/Support-Banner.jpg	(from https://www.allcooper.com/contact/existing-customers.aspx)
02:00:38	62708/62708	---M--	200	added ('OK')	image/jpeg	etag:%22847f797e9efd41:0%22	https://www.allcooper.com/portals/0/Allcooper-Alarm-Keypad-Graphic.jpg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/portals/0/Allcooper-Alarm-Keypad-Graphic.jpg	(from https://www.allcooper.com/contact/existing-customers.aspx)
02:00:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:40%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.eot	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.7a.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:41%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.eot?	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.7bd41d.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:42%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.woff	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.7c.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:43%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.ttf	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.7d.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:44%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.svg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-regular.7e.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:45%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.eot	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.7f.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:47%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.eot?	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.80d41d.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:49%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.woff	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.81.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:50%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.ttf	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.82.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:51%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.svg	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/glyphicons-social-regular.83.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:51%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/images/tab-left-active-bg.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/tab-left-active-bg.84.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:53%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/images/tab-right-active-bg.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/images/tab-right-active-bg.85.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:54	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.eot?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.eot	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:55	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.eot?	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfontd41d.eot	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:56	65452/65452	---M--	200	added ('OK')	font/x-woff	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.woff?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.woff	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:57	112160/112160	---M--	200	added ('OK')	application/octet-stream	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.ttf?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.ttf	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:58	287007/287007	---M--	200	added ('OK')	image/svg+xml	etag:%220fcde19d540d01:0%22	https://www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont.svg?v=4.2.0	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/fonts/fontawesome-webfont78ce.svg	(from https://www.allcooper.com/Portals/_default/skins/allcooper/bootstrap.css)
02:00:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Nov%202018%2020:30:59%20GMT	https://www.allcooper.com/Portals/_default/skins/allcooper/css/owl.video.play.png	C:/Users/HP/Desktop/IIIT/3rd%20Year/5th%20Sem/Technical%20Communication/Website/Contact/www.allcooper.com/Portals/_default/skins/allcooper/css/owl.video.play.8b.delayed	(from https://www.allcooper.com/Portals/_default/skins/allcooper/css/owl.carousel.css)
